origin,destination,search_date,depart_date,price
NYC,LHR,2026-04-13,2026-07-31,276
NYC,LHR,2026-04-13,2026-04-17,283
NYC,LHR,2026-04-13,2026-05-07,283
NYC,LHR,2026-04-13,2026-04-25,283
NYC,LHR,2026-04-13,2026-04-21,283
NYC,LHR,2026-04-13,2026-04-20,284
NYC,LHR,2026-04-13,2026-08-07,285
NYC,LHR,2026-04-13,2026-08-14,285
NYC,LHR,2026-04-13,2026-04-26,295
NYC,LHR,2026-04-13,2026-07-23,312
NYC,DXB,2026-04-13,2026-05-10,320
NYC,DXB,2026-04-13,2026-08-09,329
NYC,DXB,2026-04-13,2026-05-13,343
NYC,DXB,2026-04-13,2026-05-24,348
NYC,TYO,2026-04-13,2026-04-17,327
NYC,TYO,2026-04-13,2026-04-22,384
NYC,TYO,2026-04-13,2026-05-01,450
NYC,TYO,2026-04-13,2026-05-03,454
NYC,TYO,2026-04-13,2026-04-29,464
NYC,TYO,2026-04-13,2026-04-28,465
NYC,TYO,2026-04-13,2026-04-21,465
NYC,TYO,2026-04-13,2026-04-20,468
NYC,TYO,2026-04-13,2026-04-24,469
NYC,TYO,2026-04-13,2026-04-23,473
NYC,TYO,2026-04-13,2026-04-19,473
NYC,TYO,2026-04-13,2026-08-22,483
NYC,TYO,2026-04-13,2026-09-02,488
NYC,TYO,2026-04-13,2026-04-25,490
NYC,TYO,2026-04-13,2026-04-30,492
NYC,TYO,2026-04-13,2026-04-15,505
NYC,TYO,2026-04-13,2026-04-16,528
NYC,SIN,2026-04-13,2026-05-05,427
NYC,SIN,2026-04-13,2026-04-28,438
NYC,SIN,2026-04-13,2026-05-13,450
NYC,SIN,2026-04-13,2026-04-15,457
NYC,SIN,2026-04-13,2026-04-14,463
NYC,SIN,2026-04-13,2026-04-23,463
NYC,SIN,2026-04-13,2026-04-25,463
NYC,SIN,2026-04-13,2026-04-20,463
NYC,SIN,2026-04-13,2026-04-21,463
NYC,SIN,2026-04-13,2026-05-09,524
NYC,SIN,2026-04-13,2026-04-29,548
NYC,SIN,2026-04-13,2026-05-08,548
NYC,SIN,2026-04-13,2026-04-16,584
NYC,SIN,2026-04-13,2026-06-12,590
NYC,CDG,2026-04-13,2026-05-06,284
NYC,CDG,2026-04-13,2026-04-21,284
NYC,CDG,2026-04-13,2026-05-03,284
NYC,CDG,2026-04-13,2026-05-10,284
NYC,CDG,2026-04-13,2026-05-07,285
NYC,CDG,2026-04-13,2026-04-14,285
NYC,CDG,2026-04-13,2026-05-05,288
NYC,CDG,2026-04-13,2026-07-15,317
NYC,CDG,2026-04-13,2026-04-23,338
NYC,CDG,2026-04-13,2026-04-30,339
NYC,CDG,2026-04-13,2026-05-26,339
NYC,CDG,2026-04-13,2026-06-01,342
NYC,CDG,2026-04-13,2026-05-11,348
NYC,CDG,2026-04-13,2026-05-04,359
NYC,LAX,2026-04-13,2026-05-05,92
NYC,LAX,2026-04-13,2026-09-01,93
NYC,LAX,2026-04-13,2026-05-06,94
NYC,LAX,2026-04-13,2026-06-06,95
NYC,LAX,2026-04-13,2026-05-28,103
NYC,LAX,2026-04-13,2026-06-23,104
NYC,LAX,2026-04-13,2026-08-29,105
NYC,LAX,2026-04-13,2026-08-12,107
NYC,LAX,2026-04-13,2026-05-04,107
NYC,LAX,2026-04-13,2026-05-02,108
NYC,LAX,2026-04-13,2026-07-01,109
NYC,LAX,2026-04-13,2026-05-11,109
NYC,LAX,2026-04-13,2026-05-26,111
NYC,LAX,2026-04-13,2026-09-05,115
NYC,LAX,2026-04-13,2026-05-12,116
NYC,LAX,2026-04-13,2026-05-18,116
NYC,LAX,2026-04-13,2026-06-10,116
NYC,LAX,2026-04-13,2026-07-18,116
NYC,LAX,2026-04-13,2026-05-27,117
NYC,LAX,2026-04-13,2026-05-14,117
NYC,HND,2026-04-13,2026-04-17,327
NYC,HND,2026-04-13,2026-04-22,384
NYC,HND,2026-04-13,2026-04-24,469
NYC,HND,2026-04-13,2026-04-29,515
NYC,HND,2026-04-13,2026-04-16,563
NYC,HND,2026-04-13,2026-04-20,567
NYC,HND,2026-04-13,2026-09-02,575
NYC,HND,2026-04-13,2026-04-23,594
NYC,HND,2026-04-13,2026-04-28,597
NYC,HND,2026-04-13,2026-04-30,607
NYC,HND,2026-04-13,2026-05-03,623
NYC,HND,2026-04-13,2026-05-02,624
NYC,HND,2026-04-13,2026-08-22,627
NYC,HND,2026-04-13,2026-05-01,634
NYC,HND,2026-04-13,2026-04-19,641
NYC,HND,2026-04-13,2026-04-15,644
NYC,HND,2026-04-13,2026-04-21,661
NYC,SYD,2026-04-13,2026-04-28,475
NYC,SYD,2026-04-13,2026-05-27,514
NYC,SYD,2026-04-13,2026-05-18,540
NYC,SYD,2026-04-13,2026-05-12,554
NYC,SYD,2026-04-13,2026-04-23,555
NYC,SYD,2026-04-13,2026-05-10,556
NYC,SYD,2026-04-13,2026-05-03,569
NYC,SYD,2026-04-13,2026-04-21,573
NYC,SYD,2026-04-13,2026-04-22,581
NYC,SYD,2026-04-13,2026-05-07,587
NYC,SYD,2026-04-13,2026-04-20,597
NYC,SYD,2026-04-13,2026-04-19,604
NYC,MIA,2026-04-13,2026-05-27,35
NYC,MIA,2026-04-13,2026-05-30,36
NYC,MIA,2026-04-13,2026-05-20,41
NYC,MIA,2026-04-13,2026-06-08,42
NYC,MIA,2026-04-13,2026-05-06,43
NYC,MIA,2026-04-13,2026-05-13,43
NYC,MIA,2026-04-13,2026-05-05,43
NYC,MIA,2026-04-13,2026-06-05,43
NYC,MIA,2026-04-13,2026-05-12,43
NYC,MIA,2026-04-13,2026-05-09,43
NYC,MIA,2026-04-13,2026-05-02,44
NYC,MIA,2026-04-13,2026-04-28,44
NYC,MIA,2026-04-13,2026-06-02,44
NYC,MIA,2026-04-13,2026-04-29,46
NYC,MIA,2026-04-13,2026-05-16,46
NYC,MIA,2026-04-13,2026-06-10,47
NYC,MIA,2026-04-13,2026-05-11,47
NYC,MIA,2026-04-13,2026-08-25,47
NYC,MIA,2026-04-13,2026-05-07,48
NYC,MIA,2026-04-13,2026-05-24,48
LHR,NYC,2026-04-13,2026-05-27,340
